ID,linker
1211,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1212,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1213,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1214,[O-]C(=O)c1cccc(c1)c1ccncc1
1215,[O-]C(=O)COc1ccc(cc1)C(=O)[O-]
1216,[O-]C(=O)c1ccc(s1)c1cc(cc(c1)c1ccc(s1)C(=O)[O-])c1ccc(s1)C(=O)[O-]
1217,Cc1[nH][n-]c(c1c1c(C)[n-][nH]c1C)C
1218,[O-]C(=O)c1ccc(s1)c1cc(cc(c1)c1ccc(s1)C(=O)[O-])c1ccc(s1)C(=O)[O-]
1219,n1ccc(cc1)C=Cc1ccc(cc1)C=Cc1ccncc1
1220,n1ccc(cc1)C=Cc1ccc(cc1)C=Cc1ccncc1
1221,[C]#[C]
1222,[O-]C(=O)C=CC(=O)[O-]
1223,[O-]C(=O)C=CC(=O)[O-]
1224,[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-]
1225,[S]C#N
1226,[S]C#N
1227,[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-]
1228,[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-]
1229,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-]
1230,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-]
1231,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1232,O=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1233,O=C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1234,[O-]C(=O)C12CC3(CC(C2)(CC(C1)(C3)C(=O)[O-])C(=O)[O-])C(=O)[O-]
1235,[O-]C(=O)C(c1ccccc1)CC(=O)[O-]
1236,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1237,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1238,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1239,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1240,c1ccc(nc1)c1nc(C2=NN=N[N]2)c(nc1c1ccccn1)C1=NN=N[N]1
1241,[O-]C(=O)c1nccc(c1)c1ccnc(c1)C(=O)[O-]
1242,O=C1C(=O)C(=O)C1=O
1243,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1244,OC(=O)c1c(cc(nc1c1ccncc1)c1ccncc1)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1245,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1246,O=[C]1=NC=CC=N1
1247,C(Cc1ccncc1)Cc1ccncc1
1248,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1249,CC1(C)Cc2nnc3c4c2c(C1)nnc4CC(C3)(C)C
1250,[O-]C(=O)c1ccnc(c1)c1nccc(c1)C(=O)[O-]
1251,c1ncn(c1)Cc1ccc(cc1)Cn1cncc1
1252,[O-]C(=O)c1cccc(c1)C(=O)[O-]
1253,[C]#N
1254,[O-]C(=O)c1ccnc(c1)C(=O)[O-]
1255,[O-]C(=O)CCCCC(=O)[O-]
1256,[O-]C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1257,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1258,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1259,
1260,[O-]C(=O)c1cc(OCc2cccc(c2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1261,[O-]C(=O)C=CC(=O)[O-]
1262,COC1C(OC)CCc2c1c(ccn2)c1ccncc1
1263,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1264,[O-]C(=O)c1cc2cc3cc(C(=O)[O-])c(cc3cc2cc1C(=O)[O-])C(=O)[O-]
1265,
1266,[CH]1C=NN=N1
1267,n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1
1268,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1269,N#C[C](c1ccc(cc1)[C](C#N)C#N)C#N
1270,N#C[C](c1ccc(cc1)[C](C#N)C#N)C#N
1271,[O-]C(=O)c1ccncc1
1272,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1273,NCCCCCN
1274,NCCCCCCCN
1275,Fc1c([O])c(F)c(c(c1F)C(=O)[O-])F
1276,Fc1c([O])c(F)c(c(c1F)C(=O)[O-])F
1277,[O-]C(=O)C12CC3(CC(C2)(CC(C1)(C3)C(=O)[O-])C(=O)[O-])C(=O)[O-]
1278,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1279,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1280,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
1281,[O-]C=O
1282,[O-]C=O
1283,[O-]C=O
1284,[O-]C=O
1285,[O-]C(=O)c1ccc(s1)C(=O)[O-]
1286,[O-]C=O
1287,[O-]C=O
1288,[O-]C=O
1289,
1290,O=C1N(c2ccncc2)C(=O)c2c3c1ccc1c3c(cc2)C(=O)N(C1=O)c1ccncc1
1291,c1ccc(cn1)[CH][N][N][CH]c1cccnc1
1292,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1293,[O-]C(=O)C1C(C(=O)[O-])C(C1C(=O)[O-])C(=O)[O-]
1294,[O-]C(=O)C(CC(=O)[O-])(CC(=O)[O-])[O]
1295,C1Cc2nnc3c4c2c2C1CCc1c2c2c4C(CC3)CCc2nn1
1296,C1Cc2nnc3c4c2c2C1CCc1c2c2c4C(CC3)CCc2nn1
1297,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1298,[O-]C(=O)c1ccncc1
1299,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1300,[CH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1301,[CH2]c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1302,O=C1C(=O)C(=O)C1=O
1303,O=C1C(=O)C(=O)C1=O
1304,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1305,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1306,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
1307,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
1308,[O-]C=O
1309,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1310,c1cc(OCc2c(COc3cccc(c3)n3cnnc3)c(COc3cccc(c3)n3cnnc3)c(c(c2COc2cccc(c2)n2cnnc2)COc2cccc(c2)n2cnnc2)COc2cccc(c2)n2cnnc2)cc(c1)n1cnnc1
1311,[O-]C(=O)c1c(cccc1C(=O)[O-])Sc1cccc(c1C(=O)[O-])C(=O)[O-]
1312,
1313,[O-]C(=O)c1cc(OCc2ccc(cc2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1314,[O-]C(=O)C1=C([N]N=N1)C(=O)[O-]
1315,n1ccc(cc1)c1ccncc1
1316,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1317,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1318,[O-]C(=O)c1ccc(cc1)NC1=[N]=C([N]C(=N1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1319,[O-]C(=O)[C]1C=CC2=NN=NC2=C1
1320,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1321,[NH]C1CCC(CC1)[NH]
1322,[O-]C(=O)[C]1C=CC2=NN=NC2=C1
1323,[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]
1324,CO[B](OC)(OC)OC
1325,CC(C(=O)[O-])NC(=O)c1ccc(cc1)C(=O)[O-]
1326,[O-]C(=O)CNS(=O)(=O)c1cccc(c1)C(=O)[O-]
1327,[O-]C(=O)C1C(C(=O)[O-])C(C(=O)[O-])C(C(C1C(=O)[O-])C(=O)[O-])C(=O)[O-]
1328,[O-]C(=O)[C]O[C]C(=O)[O-]
1329,[C]#N
1330,NC(C([S])(C)C)C(=O)[O-]
1331,[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-]
1332,n1ccncc1
1333,[O-]C(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1334,[O-]C(=O)C1=C(N=C([N]1)c1ccncc1)C(=O)O
1335,[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1336,[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1337,[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1338,[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1339,[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1340,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1341,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1342,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1343,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1344,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1345,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1346,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1347,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1348,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1349,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1350,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1351,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1352,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1353,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1354,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1355,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1356,O=N(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-]
1357,O=N(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-]
1358,O=N(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-]
1359,O=N(=O)c1cc(ccc1C(=O)[O-])C(=O)[O-]
1360,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1361,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1362,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1363,Nc1nccc(c1)C(=O)[O-]
1364,N1=NN=C([N]1)c1n[nH]nc1C1=NN=N[N]1
1365,n1ccc(cc1)c1nnc(nn1)c1ccncc1
1366,n1ccc(cc1)c1nnc(nn1)c1ccncc1
1367,n1ccc(cc1)c1nnc(nn1)c1ccncc1
1368,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1369,[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-]
1370,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1371,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1372,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1373,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1374,[O-]C(=O)c1c(cccc1C(=O)[O-])Oc1cccc(c1C(=O)[O-])C(=O)[O-]
1375,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1376,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1377,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1378,[O-]C(=O)c1ccc(cc1)c1cncc(c1)C(=O)[O-]
1379,[O-]C(=O)c1ccc(cc1)OCc1c(C)c(COc2ccc(cc2)C(=O)[O-])c(c(c1C)COc1ccc(cc1)C(=O)[O-])C
1380,[O-]C(=O)c1cncc(c1)C(=O)[O-]
1381,[O-]C(=O)c1cncc(c1)C(=O)[O-]
1382,[O-]C(=O)c1cncc(c1)C(=O)[O-]
1383,[O-]C(=O)c1cncc(c1)C(=O)[O-]
1384,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1385,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1386,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1387,CC(OC(=O)[S])C
1388,[O-]C(=O)c1ccc(cn1)C(=O)[O-]
1389,[C]#N
1390,[O-]C(=O)C1CCC(CC1)C(=O)[O-]
1391,[N][C][C][C][C][C][C][C][C][N]
1392,[O-]C(=O)C1CC(CC(C1)C(=O)[O-])C(=O)[O-]
1393,N1=NC=C([CH]1)c1ccc(cc1)[C]1C=NN=C1
1394,[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-]
1395,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1396,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1397,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1398,[O-]C(=O)c1sc(c2c1OCCO2)C(=O)[O-]
1399,NCCC[C][C]CCCN
1400,
1401,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1402,[O-]C(=O)c1ccc(cc1)n1cncc1
1403,[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]
1404,[O-]C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1405,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1406,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1407,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1408,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1409,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1410,N1=C[C](C=N1)c1ccc(cc1)C1=C[N]N=C1
1411,
1412,[C]#N
1413,C(Cc1ccncc1)Cc1ccncc1
1414,n1ccnc(c1)Cc1nccnc1
1415,[C]#N
1416,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1417,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1418,N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1
1419,
1420,
1421,N#C[N]C1=[N]=[C](=[N]=C(N1)[N]C#N)[N]C#N
1422,
1423,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
1424,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(c2cc(cc(c2)C(=O)[O-])C(=O)[O-])c(cc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1425,CC1=NN=N[N]1
1426,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1427,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1428,N1=NN=C([N]1)c1cc(cc(c1)C1=NN=N[N]1)C1=NN=N[N]1
1429,[N]1N=NC(=N1)c1cc(cc(c1)C1=NN=N[N]1)C1=N[N]N=N1
1430,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1431,c1cnc2c(n1)c1nccnc1c1c2nccn1
1432,Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-]
1433,Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-]
1434,Cc1nc(c([nH]1)C(=O)[O-])C(=O)[O-]
1435,NC1=C2[N]C=[N]=C2[N]C=N1
1436,n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1
1437,Nc1nccc(c1)C(=O)[O-]
1438,[O-]C(=O)c1sc2c(c1C)c(c(s2)C(=O)[O-])C
1439,[O-]C(=O)c1sc(nc1C)c1ccncc1
1440,Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1441,[O-]C(=O)C1=CN2[C]3N([CH]1)[Ir]c1c3c([Ir]2)cc(c1)C(=O)[O-]
1442,
1443,[O-]C=O
1444,[O-]C=O
1445,[O-]C=O
1446,O=C(c1ccc(cc1)C(=O)Nc1ccncc1)Nc1ccncc1
1447,[O-]C=O
1448,[O-]C=O
1449,[O-]C=O
1450,[O-]C=O
1451,O=c1c2cc3c(cc2c(=O)n1Cc1ccncc1)c(=O)n(c3=O)Cc1ccncc1
1452,[O-]C(=O)C=CC(=O)[O-]
1453,[O-]C(=O)c1cccc(c1)C(=O)[O-]
1454,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1455,[O-]C(=O)c1ccccc1c1ccccc1C(=O)[O-]
1456,[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-]
1457,[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-]
1458,[O-]C(=O)c1cc(cc(c1)C(=O)O)C(=O)[O-]
1459,Cc1[n-]n(c(c1c1ccncc1)C)Cn1[n-]c(c(c1C)c1ccncc1)C
1460,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1461,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1462,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1463,C1=NC=[N]=C[N]1
1464,CC1=N[CH]C=N1
1465,[O-]C(=O)c1cc(NCc2ccncc2)cc(c1)C(=O)[O-]
1466,[O-]C(=O)c1cc(N[C]c2ccncc2)cc(c1)C(=O)[O-]
1467,[O-]C(=O)c1cccc(c1c1c(cccc1C(=O)[O-])C(=O)[O-])C(=O)[O-]
1468,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C1C(c2ccncc2)C(C1c1ccncc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1469,[O-]C(=O)c1ccc(cc1)C#Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1470,[C]#N
1471,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1472,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1473,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1474,[O-]C(=O)c1ccc(cc1)c1c2ccccc2c(c2c1cccc2)c1ccc(cc1)C(=O)[O-]
1475,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1476,N#CC(=Cc1ccccc1OCCOc1ccccc1C=C(C#N)C#N)C#N
1477,[O-]C(=O)c1ccncc1
1478,n1ccc(cc1)c1cccnc1
1479,[O-]C(=O)c1nc(C(=O)[O-])c(nc1C(=O)[O-])C(=O)[O-]
1480,[O-]C(=O)c1nc(C(=O)[O-])c(nc1C(=O)[O-])C(=O)[O-]
1481,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1482,n1ccc(cc1)c1nnc(o1)c1ccncc1
1483,[O-]C(=O)c1cc(OCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1484,[O-]C(=O)c1cc(OCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1485,[O-]C(=O)c1cc(OCCOc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1486,[O-]C(=O)C(C[S])N
1487,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1488,[O-]C(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1489,[O-]C(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1490,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1491,n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1
1492,n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1
1493,n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1
1494,n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1
1495,[O][Si](O[Si]([O])([O])[O])([O])[O]
1496,NC1=NN=N[N]1
1497,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1498,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1499,n1ccc(cc1)c1ccncc1
1500,N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)C1=C[N]N=C1
1501,N1=C[C](C=N1)c1cc(cc(c1)C1=C[N]N=C1)C1=C[N]N=C1
1502,[N]1N=CC(=C1)c1cc(cc(c1)C1=CN=N[CH]1)C1=CN=N[CH]1
1503,[N]1N=CC(=C1)c1cc(cc(c1)C1=CN=N[CH]1)C1=CN=N[CH]1
1504,[O-]C(=O)c1cc(cc(c1)n1cnnc1)C(=O)[O-]
1505,[O-]C(=O)c1cc(cc(c1)n1cnnc1)C(=O)[O-]
1506,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1507,n1cc([nH]c1)c1ccc(cc1)c1[nH]cnc1
1508,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1509,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1510,O=C(c1ccncc1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1511,[O-]C(=O)c1ccc(s1)c1ccc(s1)C(=O)[O-]
