ID,linker
1512,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1513,[O-]C(=O)C=CC=CC(=O)[O-]
1514,[O-]C(=O)C=CC=CC(=O)[O-]
1515,[O-]C(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)[O-]
1516,NC1=NC=NC2=NC=N[C]12
1517,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1518,O=C(c1cc(cc(c1)C(=O)Nc1ccc(cc1)C(=O)[O-])C(=O)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-]
1519,[N]([CH]c1ccncc1)[N][CH]c1ccncc1
1520,[N]([CH]c1ccncc1)[N][CH]c1ccncc1
1521,[N]([CH]c1ccncc1)[N][CH]c1ccncc1
1522,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1523,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1524,[O-]C(=O)c1ccncc1
1525,[O-]C(=O)c1ccncc1
1526,[O-]C(=O)c1cc(O)c(cc1O)C(=O)[O-]
1527,[O-]C(=O)c1cc(c2-c1ccccc2)C(=O)[O-]
1528,[O-]C(=O)c1ccc(cc1)c1ccncc1
1529,[O-]C(=O)c1ccc(cc1)[N][N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1530,
1531,[O-]C(=O)C1=CC2=C3C=C(C=CN3[Pt]N2C=C1)C(=O)[O-]
1532,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1533,[O-]C(=O)C(=O)[O-]
1534,[O-]C(=O)C(=O)[O-]
1535,[O-]C(=O)C(=O)[O-]
1536,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1537,[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O
1538,[O-]C(=O)c1ccncc1
1539,[O-]C(=O)c1ccncc1
1540,[O-]C(=O)c1ccncc1
1541,[O-]C(=O)c1ccncc1
1542,[O-]C(=O)c1ccncc1
1543,C(CCSc1ccccc1)CCCSc1ccccc1
1544,[O-]C(=O)c1nccnc1C(=O)[O-]
1545,[O-]C(=O)c1cccc(n1)C(=O)[O-]
1546,C1=N[CH]C=N1
1547,C1=N[CH]C=N1
1548,N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1
1549,N1=NN=C([N]1)c1ccc(cc1)C1=NN=N[N]1
1550,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1551,[O-]C(=O)CC(C(=O)[O-])N
1552,[O-]C(=O)c1ccc(cc1)C1=C2C=CC(=N2)C(=c2ccc(=C(C3=NC(=C(c4[nH]c1cc4)c1ccc(cc1)C(=O)[O-])C=C3)c1ccc(cc1)C(=O)[O-])[nH]2)c1ccc(cc1)C(=O)[O-]
1553,[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-]
1554,N1=NC=C([CH]1)c1ccc(cc1)C1=CN=N[CH]1
1555,[O]N(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1556,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1557,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1558,Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1559,[O-]C(=O)C1=C([N]N=N1)C(=O)[O-]
1560,[O-]C(=O)C1=C([N]N=N1)C(=O)[O-]
1561,[N]1C=NN=C1
1562,[O-]C(=O)c1cncc(c1)C(=O)[O-]
1563,C1N2CN3CN1CN(C2)C3
1564,O=C1[N]c2ccccc2[N]C1=O
1565,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
1566,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1567,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
1568,O=C1C(=O)C(=O)C1=O
1569,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1570,[O-]C(=O)c1cccc(c1)P(=O)([O])[O]
1571,[O-]C(=O)c1sc2c(c1)sc1c2sc(c1)C(=O)[O-]
1572,[O-]C(=O)c1sc2c(c1)sc1c2sc(c1)C(=O)[O-]
1573,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1574,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1575,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1576,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1577,
1578,CN(C1=N[P](N=C([N]1)N(C)C)(Oc1ccncc1)Oc1ccncc1)C
1579,[O-]C(=O)c1nccnc1C(=O)[O-]
1580,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1581,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1582,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1583,
1584,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1585,N1=C[N]N([CH]1)CCN1[N]C=N[CH]1
1586,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1587,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1588,Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1589,Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1590,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1591,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1592,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1593,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1594,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1595,[O-]C(=O)c1ccncc1
1596,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1597,[O-]C(=O)c1cccc(c1)Oc1ccc(cc1)Oc1cccc(c1)C(=O)[O-]
1598,CCc1cnc(c(c1)C(=O)[O-])C(=O)[O-]
1599,[O-]C(=O)c1ccc(s1)c1ccc(s1)C(=O)[O-]
1600,[O-]C(=O)c1c(cccc1C(=O)[O-])C(=O)[O-]
1601,[O]S(c1cc(ccc1c1c[n-][nH]c1)c1c[n-][nH]c1)([O])[O]
1602,[O]S(c1cc(ccc1c1c[n-][nH]c1)c1c[n-][nH]c1)([O])[O]
1603,[O-]C(=O)C(=O)[O-]
1604,[O-]C(=O)C(=O)[O-]
1605,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
1606,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
1607,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
1608,[O-]C(=O)C(=O)[O-]
1609,[O-]C(=O)C(=O)[O-]
1610,[O-]C(=O)C(=O)[O-]
1611,[O-]C(=O)C(=O)[O-]
1612,[O-]C(=O)C(=O)[O-]
1613,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1614,N1=C[N]N([CH]1)Cc1c(CN2[N]C=N[CH]2)c(CN2[N]C=N[CH]2)c(c(c1CN1[N]C=N[CH]1)Cn1ncnc1)CN1[N]C=N[CH]1
1615,[O-]C(=O)COc1cc(C)cc(c1)C(=O)[O-]
1616,[O-]C(=O)c1ccc(cc1)C1=NN=N[N]1
1617,COc1ccc(cc1OS(c1ccc(cc1)C(=O)[O-])([O])[O])C(=O)[O-]
1618,COc1ccc(cc1OS(c1ccc(cc1)C(=O)[O-])([O])[O])C(=O)[O-]
1619,[O-]C(=O)COCC(=O)[O-]
1620,[O-]C(=O)COCC(=O)[O-]
1621,[O-]C=O
1622,n1ccc(cc1)[N][N]c1ccncc1
1623,C[C](c1ccncc1)[N][N][C](c1ccncc1)C
1624,[O-]C=O
1625,[O-]C=O
1626,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
1627,[O-]C(=O)CC(C(=O)[O-])N
1628,CC1=NN=C([C]1[C]1C(=NN=C1C)C)C
1629,[O-]C(=O)c1cc(C(=O)[O-])c(c(c1C(=O)[O-])C(=O)[O-])C(=O)[O-]
1630,[O-]C(=O)CCC(C(=O)[O-])C
1631,[O-]C(=O)CCC(C(=O)[O-])C
1632,[O-]C(=O)CCCC(=O)[O-]
1633,[O-]C(=O)CC(C(=O)[O-])N
1634,[O-]C(=O)CCC(C(=O)[O-])C
1635,[O-]C(=O)CCCC(=O)[O-]
1636,
1637,O=C(c1cccc(n1)C(=O)[N]c1ccccc1)[N]c1ccccc1
1638,[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]
1639,n1ccc(cn1)c1ccc(cc1)c1ccnnc1
1640,N1=NN=C([N]1)c1ccc(cc1)C(c1ccc(cc1)C1=NN=N[N]1)(c1ccc(cc1)C1=NN=N[N]1)c1ccc(cc1)C1=NN=N[N]1
1641,n1ccc(cc1)C#Cc1ccncc1
1642,n1ccc(cc1)c1ccc(cc1)c1ccncc1
1643,[O-]C(=O)c1cc(cc(c1)C(C)(C)C)C(=O)[O-]
1644,[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1645,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1646,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1647,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1648,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1649,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1650,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1651,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1652,Nn1c(nnc1c1cccc(c1)c1ccncc1)c1cccc(c1)c1ccncc1
1653,[O-]C(=O)CNCC(=O)[O-]
1654,[O-]C(=O)CNCC(=O)[O-]
1655,[O-]C(=O)CC(C(=O)[O-])[O]
1656,Nc1ncnc2c1N=C[N]2
1657,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1658,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1659,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1660,[O-]C(=O)c1cccc(c1)C(=O)[O-]
1661,[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]
1662,[O-]C(=O)CN1CC(=O)N(CC1=O)CC(=O)[O-]
1663,[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1664,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1665,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1666,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1667,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1668,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1669,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1670,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1671,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1672,COc1cc(ccc1c1ccc(cc1OC)C(=O)[O-])C(=O)[O-]
1673,n1ccnc(c1)C1=N[N]C(=N[N]1)c1nccnc1
1674,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1675,n1ccc(cc1)CCc1ccncc1
1676,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1677,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1678,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1679,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
1680,[O-]C(=O)c1ncc(nc1)C(=O)[O-]
1681,C1=Nc2c([N]1)cncn2
1682,N1=C[C]2C(=NC=N2)N=C1
1683,[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O
1684,[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O
1685,[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O
1686,[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O
1687,[O-]C(=O)c1cc(N(=O)=O)c(c(c1)N(=O)=O)c1c(cc(cc1N(=O)=O)C(=O)[O-])N(=O)=O
1688,[O-]C=O
1689,[O-]C=O
1690,[O-]C=O
1691,[O-]C=O
1692,[O-]C=O
1693,[O-]C(=O)CC(C(=O)[O-])O
1694,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1695,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C(=O)c2ccc3c4c2c(C1=O)ccc4C(=O)N(C3=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1696,[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-]
1697,[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-]
1698,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccccc1
1699,[O-]C(=O)c1ccc(cc1)c1c2ccccc2c(c2c1cccc2)c1ccc(cc1)C(=O)[O-]
1700,[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-]
1701,[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-]
1702,[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-]
1703,[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-]
1704,[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-]
1705,O=C(c1cc(cc(c1)C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1706,[O-]C(=O)c1cc(nc(c1)c1ccncc1)c1ccncc1
1707,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1708,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1709,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1710,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1711,[O-]C(=O)c1c(Cl)c(Cl)c(c(c1Cl)Cl)C(=O)[O-]
1712,[O-]C(=O)c1ccc(cc1)C1=C2C=CC3=[N]2[Mn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1713,[O-]C(=O)c1cccc(c1)C(=O)[O-]
1714,[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-]
1715,[O]CC1=[N]=C(N=N1)CO
1716,CC1=NN=C[N]1
1717,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1718,[O-]C=O
1719,[O-]C=O
1720,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1721,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1722,Cc1[nH][n-]c(c1c1c(C)[n-][nH]c1C)C
1723,CCOc1cc(C(=O)[O-])c2c(c1c1c(OCC)cc(c3c1ccc(c3)Cl)C(=O)[O-])ccc(c2)Cl
1724,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1725,[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-]
1726,[O-]C(=O)CCCCC(=O)[O-]
1727,[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-]
1728,Fc1c(F)c(F)c(c(c1F)C1=C2C=CC3=[N]2[Zn]24n5c1ccc5C(=C1[N]2=C(C=C1)C(=c1n4c(=C3c2ccncc2)cc1)c1c(F)c(F)c(c(c1F)F)F)c1ccncc1)F
1729,n1ccc(cc1)Sc1ccncc1
1730,[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-]
1731,[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-]
1732,[O-]C(=O)c1cc(cc(c1)N(=O)=O)C(=O)[O-]
1733,[O-]C(=O)c1ccncc1
1734,[O-]C(=O)c1ccncc1
1735,[O-]C(=O)c1ccncc1
1736,
1737,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-]
1738,[O-]C(=O)c1cc(ccc1c1ccc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-]
1739,[O-]C=O
1740,[O-]C=O
1741,[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]
1742,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1743,[O-]C(=O)c1cccc(c1)C(=O)[O-]
1744,[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-]
1745,[O-]C(=O)c1cc(ccc1C(=O)[O-])Oc1ccc(c(c1)C(=O)[O-])C(=O)[O-]
1746,[O-]C(=O)c1cc(ccc1C(=O)[O-])Oc1ccc(c(c1)C(=O)[O-])C(=O)[O-]
1747,[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-]
1748,[C]#N
1749,[C]#N
1750,[S]C#N
1751,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1752,[O]P(=O)(CP(=O)([O])[O])[O]
1753,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1754,CC(C(=O)[O-])NC(=O)C(N)(C)C
1755,[O]P(=O)([O])[O]
1756,O=[C]1=NC=CC=N1
1757,NC1=[N]=CN=N1
1758,[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-]
1759,[O-]C(=O)C1=C([N]C=N1)C(=O)[O-]
1760,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1761,[C]#N
1762,CCOP(=O)(c1cc(c2c3c1ccc1c3c(cc2)c(cc1P(=O)(OCC)[O])P(=O)(OCC)[O])P(=O)(OCC)[O])[O]
1763,[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1764,O(CCC1=NN=N[N]1)CCC1=NN=N[N]1
1765,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1766,CC1=NN=C([C]1[C]1C(=NN=C1C)C)C
1767,[O-]C(=O)C(=O)[O-]
1768,[C]#[C]
1769,[C]#[C]
1770,[C]#[C]
1771,[C]#[C]
1772,[C]#[C]
1773,CC1=NN=C([N]1)C
1774,[O-]C(=O)c1cc(C#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1775,S=C1N=CC=NC1=S
1776,[O-]C(=O)C1=NN=N[N]1
1777,CP(=O)([O])[O]
1778,[O-]C(=O)c1ccc(cc1)CN1[CH]C=C(C=C1)C1=C[CH]N(C=C1)Cc1ccc(cc1)C(=O)[O-]
1779,[NH3]c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1780,[O-]C(=O)c1ccc2-c3c(S(=O)(=O)c2c1)cc(cc3)C(=O)[O-]
1781,[O-]C(=O)c1ccc2-c3c(S(=O)(=O)c2c1)cc(cc3)C(=O)[O-]
1782,[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-]
1783,NC1=NC=[N]=C2C1=NC=N2
1784,[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-]
1785,[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-]
1786,[O-]C(=O)c1ccc(cc1)c1cc(cc(n1)c1ccc(cc1)C(=O)[O-])c1ccncc1
1787,[O-]C(=O)COc1cccc2c1cccc2OCC(=O)[O-]
1788,O=N(=O)c1cc(ccc1Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-]
1789,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1790,[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)O)(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]
1791,[O-]C(=O)C1=C(C)[N]N=C1C
1792,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1793,[O-]C(=O)c1cc([N][N]c2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]
1794,[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
1795,n1ccc(cc1)c1ccncc1
1796,[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-]
1797,[O-]C(=O)c1ccnc(c1)c1nccc(c1)C(=O)[O-]
1798,[O-]C(=O)c1ccnc(c1)c1nccc(c1)C(=O)[O-]
1799,C1=N[CH]C=N1
1800,C1=N[CH]C=N1
1801,C1=C[N]C=N1
1802,O=N(=O)C1=NC=C[N]1
1803,CC1=NC=C[N]1
1804,O=CC1=N[CH]C=N1
1805,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]
1806,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-]
1807,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-]
1808,[O-]C(=O)c1ccc(cc1)c1ccncc1
1809,[O-]C(=O)c1ccc(cc1)c1ccncc1
1810,n1ccc(cc1)c1ccc(cc1)C(c1ccc(cc1)c1ccncc1)(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1
1811,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
1812,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1813,[O-]C(=O)c1ccc(cc1)C(=O)[O-]
1814,[O-]C(=O)c1ccc(cc1)C(=O)O
1815,[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]
1816,[NH]Cc1ccc(cc1)C[NH]
